"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.850403458E0,-3.637015791E0,9.421893400E-1,1.092979091E-1,3.758663412E0
2.860439458E0,-1.384000569E0,1.631949118E0,-4.725450718E-1,2.191349891E0
2.870476458E0,7.729864141E-1,2.147482919E0,-9.962334001E-1,2.490315617E0
2.880513458E0,2.102378375E0,2.379518563E0,-9.185975790E-1,3.305438690E0
2.890549458E0,1.985458328E0,2.332709262E0,-2.550216329E-1,3.073859676E0
2.900586458E0,1.470163093E0,2.184975558E0,1.969108343E-1,2.640884622E0
2.910623458E0,6.865122342E-1,1.489851545E0,-7.700894111E-1,1.812179454E0
2.920659458E0,-1.381042171E-1,8.861426085E-1,-7.019202322E-1,1.138865009E0
2.930696458E0,-1.047206210E0,5.979163921E-1,-3.238743514E-1,1.248615014E0
2.940733458E0,-1.621108088E0,4.087256366E-1,-1.253742439E-1,1.676534157E0
2.950769458E0,-1.921230318E0,2.673256364E-1,-1.416487992E-1,1.944904448E0
2.960806458E0,-1.953257126E0,2.488700697E-1,-4.490474510E-1,2.019602269E0
2.970843458E0,-1.067226346E0,2.183935046E-4,-1.001886488E0,1.463813054E0
2.980879458E0,8.317649648E-2,-1.709524128E-1,-1.137681055E0,1.153456215E0
